,P_MPa,H2O,CO2,H2Om,OHm
2546,242.84375,3.8082459238516035,441.72000000010513,1.9845945386360702,1.8239348336272647
2547,242.8125,3.807915622473639,441.5400000001051,1.9843126979213177,1.8238862328764374
2548,242.75,3.807710942781436,441.3600000001051,1.9841380431466609,1.8238560772337447
2549,242.6875,3.8075005477749726,441.1800000001051,1.983958515807031,1.8238250784293175
2550,242.625,3.807292332079369,441.0000000001051,1.9837808514350532,1.8237943961428094
2551,242.5625,3.8069243838181572,440.8200000001051,1.9834669200181707,1.8237402364835402
2552,242.53125,3.806638818941211,440.6400000001051,1.9832232798370721,1.8236981751118955
2553,242.46875,3.80643092817363,440.4600000001051,1.9830459076663658,1.8236675256213606
2554,242.40625,3.8062230050402244,440.2800000001051,1.982868511507235,1.8236368677636445
2555,242.34375,3.8060130002736,440.10000000010507,1.9826893432647639,1.8236059002143012
2556,242.28125,3.805607048436493,439.92000000010506,1.9823430340452806,1.8235461120592953
2557,242.25,3.8053599428277805,439.74000000010506,1.9821322302784163,1.82350967647465
2558,242.1875,3.8051487052554154,439.56000000010505,1.9819520256744303,1.8234785124350827
2559,242.125,3.804939366152076,439.38000000010504,1.981773444101388,1.8234476239869717
2560,242.0625,3.804727245133742,439.20000000010504,1.9815924934301152,1.8234163225289286
2561,242.0,3.80428538430213,439.02000000010503,1.9812156013565734,1.8233512056777035
2562,241.96875,3.8040682548708724,438.840000000105,1.9810303907635576,1.8233191553908512
2563,241.90625,3.8038583434464885,438.660000000105,1.9808513400361099,1.8232881637919973
2564,241.84375,3.8036484320220976,438.480000000105,1.980672293004957,1.823257168509584
2565,241.78125,3.803320012709323,438.300000000105,1.9803921843530439,1.823208718220024
2566,241.75,3.8029880416788893,438.120000000105,1.9801090558845498,1.8231597357871159
2567,241.6875,3.8027766304903388,437.940000000105,1.9799287452207128,1.8231285043080747
2568,241.625,3.8025630872453497,437.760000000105,1.979746620203165,1.8230969549818734
2569,241.5625,3.8023515848133016,437.580000000105,1.9795662392734754,1.8230657025441888
2570,241.5,3.802002605800422,437.40000000010497,1.979268635019622,1.82301418673035
2571,241.46875,3.8016908159651708,437.22000000010496,1.9790027511495203,1.8229681424713602
2572,241.40625,3.801475612240557,437.04000000010495,1.9788192297633056,1.8229363289707918
2573,241.34375,3.8012629095322032,436.86000000010495,1.9786378447276178,1.8229048803331218
2574,241.28125,3.8010482874392784,436.68000000010494,1.9784548269851596,1.8228731448893318
2575,241.21875,3.8006835898542497,436.50000000010493,1.9781438593402203,1.8228192728308132
2576,241.1875,3.8003821295759237,436.3200000001049,1.977886816555819,1.8227747178898106
2577,241.125,3.8001683419091807,436.1400000001049,1.9777045260640342,1.8227430897291166
2578,241.0625,3.79995759387752,435.9600000001049,1.9775248307893067,1.8227119062227157
2579,241.0,3.7997413322855866,435.7800000001049,1.97734043887554,1.8226799054030178
2580,240.9375,3.7993666975444347,435.6000000001049,1.9770210399661723,1.822624526818418
2581,240.90625,3.799075785085699,435.4200000001049,1.9767730220250774,1.8225814957132749
2582,240.84375,3.79885915820031,435.2400000001049,1.9765883347343371,1.8225494249967507
2583,240.78125,3.7986425798937447,435.0600000001049,1.976403692798142,1.822517357521216
2584,240.71875,3.798427306275773,434.88000000010487,1.9762201669233264,1.8224854787816445
2585,240.65625,3.7980505774443225,434.70000000010486,1.9758990243716903,1.8224297496923378
2586,240.625,3.7977581641132545,434.52000000010486,1.9756497593121871,1.8223864648074586
2587,240.5625,3.7975403939192973,434.34000000010485,1.975464121535634,1.8223542012573597
2588,240.5,3.7973262793903055,434.16000000010484,1.975281603502807,1.8223224739091541
2589,240.4375,3.7971063228901207,433.98000000010484,1.9750941102704365,1.8222898793750955
2590,240.375,3.7967362821969566,433.80000000010483,1.9747787095172187,1.8222350972117676
2591,240.34375,3.7964364901235537,433.6200000001048,1.9745231883224668,1.8221906892649222
2592,240.28125,3.7962187132940306,433.4400000001048,1.9743375690928822,1.8221584006049556
2593,240.21875,3.796000639994646,433.2600000001048,1.9741517012042598,1.8221260641257413
2594,240.15625,3.7957803834431307,433.0800000001048,1.9739639767966104,1.8220934007673382
2595,240.09375,3.7954206912550594,432.9000000001048,1.9736574357188825,1.822040108284848
2596,240.0625,3.7951052349273944,432.7200000001048,1.9733885997984533,1.8219933497526881
2597,240.0,3.7948873848826556,432.5400000001048,1.973202942574812,1.821961025939672
2598,239.9375,3.7946685571775407,432.3600000001048,1.9730164562975574,1.8219285534618883
2599,239.875,3.794451406651287,432.18000000010477,1.9728314031234515,1.8218963251952371
2600,239.8125,3.7941039658092808,432.00000000010476,1.9725353408369761,1.8218448062542594
2601,239.78125,3.7937702778339273,431.82000000010476,1.9722510062746994,1.8217953134775065
2602,239.71875,3.79355177614883,431.64000000010475,1.9720648183427811,1.8217628687585794
2603,239.65625,3.793335146783832,431.46000000010474,1.9718802296023383,1.8217306973176586
2604,239.59375,3.793113260285019,431.28000000010474,1.9716911659726244,1.8216977432633004
2605,239.53125,3.7927880349551994,431.1000000001047,1.9714140687893003,1.8216494764384246
2606,239.46875,3.7924373036271444,430.9200000001047,1.971115251948772,1.8215974214402577
2607,239.4375,3.792208658678454,430.7400000001047,1.9709204477108244,1.8215634491011743
2608,239.375,3.7919927789862804,430.5600000001047,1.9707365221017443,1.8215313643297328
2609,239.3125,3.791768009554411,430.3800000001047,1.9705450277624565,1.8214979579172295
2610,239.25,3.791547414775627,430.2000000001047,1.9703570937521562,1.821465166145081
2611,239.1875,3.791124204227103,430.0200000001047,1.9699965763662148,1.8214023273109763
2612,239.15625,3.790866635767723,429.8400000001047,1.969777161314415,1.8213640402547164
2613,239.09375,3.790642132148271,429.6600000001047,1.9695859147158141,1.8213306519946446
2614,239.03125,3.790419679622087,429.48000000010467,1.969396419345631,1.8212975637614832
2615,238.96875,3.790197879449352,429.30000000010466,1.9692074837677163,1.8212645681501938
2616,238.90625,3.789809729147066,429.12000000010465,1.9688768744521166,1.8212068841322346
2617,238.875,3.789508450579091,428.94000000010465,1.9686202620374618,1.8211620812499887
2618,238.8125,3.789289145658292,428.76000000010464,1.96843346854603,1.8211294390322676
2619,238.75,3.789062543152417,428.58000000010463,1.9682404643802471,1.8210957093901314
2620,238.6875,3.7888412502791287,428.4000000001046,1.9680519862129848,1.821062763779094
2621,238.625,3.7884979961403027,428.2200000001046,1.9677596532979733,1.8210117028635542
2622,238.59375,3.7881511143155944,428.0400000001046,1.9674642411966252,1.8209600932076513
2623,238.53125,3.787924417202534,427.8600000001046,1.9672711782344035,1.820926327809987
2624,238.46875,3.787703149189812,427.6800000001046,1.967082742495132,1.8208933646947156
2625,238.40625,3.787476482741562,427.5000000001046,1.9668897142232014,1.8208595953011357
2626,238.34375,3.787250064085054,427.3200000001046,1.9666969012778759,1.8208258584042913
2627,238.28125,3.786834739922228,427.1400000001046,1.9663432518028745,1.8207640389484017
2628,238.25,3.786561003542187,426.96000000010457,1.9661101645057806,1.8207232553088313
2629,238.1875,3.786332575252635,426.78000000010456,1.96591565809243,1.8206892021508427
2630,238.125,3.7861056082888354,426.60000000010456,1.965722400213473,1.8206553619031216
2631,238.0625,3.7858794873557375,426.42000000010455,1.965529866955843,1.8206216431393383
2632,238.0,3.7855252312272176,426.24000000010454,1.9652282536216528,1.8205688600675443
2633,237.96875,3.785184919222913,426.06000000010454,1.9649385213423785,1.8205181410876154
2634,237.90625,3.784956424020021,425.88000000010453,1.9647439845332928,1.820484051483637
2635,237.84375,3.784730028112714,425.7000000001045,1.9645512391666422,1.8204502698972624
2636,237.78125,3.7845054712758137,425.5200000001045,1.96436006361083,1.8204167577160588
2637,237.71875,3.7842772362981227,425.3400000001045,1.9641657614435013,1.8203826937555985
2638,237.65625,3.7838626717812684,425.1600000001045,1.9638128627679565,1.8203208834294689
2639,237.625,3.7835755394996116,424.9800000001045,1.9635684422416944,1.8202780363397417
2640,237.5625,3.7833509499416986,424.8000000001045,1.963377260762141,1.820244497421215
2641,237.5,3.783119887597558,424.6200000001045,1.9631805744689244,1.8202099900806377
2642,237.4375,3.7828900775801433,424.4400000001045,1.9629849585448755,1.8201756648012082
2643,237.375,3.7825528415782568,424.26000000010447,1.9626979199260584,1.8201253285663592
2644,237.3125,3.782200532149002,424.08000000010446,1.962398062863896,1.8200727362908402
2645,237.28125,3.781958846347646,423.90000000010446,1.9621923583219838,1.8200366230458955
2646,237.21875,3.7817311417888804,423.72000000010445,1.9619985567193703,1.8200025891171292
